Alias,Well,Reservoir,Date,Days,"Oil Rate, BOPD","Water Rate, BWPD","Gas Rate, MSCF/D","K, mD","h, ft","Depth_avg, ft","P, psi","Pwf, psi"
BCS0006:M06,BCS0006,M06,28399,0,0,0,0,3.206,189.3,9932,4627,4627
BCS0006:M06,BCS0006,M06,28430,7,763.4,2.4,86,3.206,189.3,9932,4622,4305
BCS0006:M06,BCS0006,M06,28460,25,639.7,1.3,97.4,3.206,189.3,9932,4618,4353
BCS0006:M06,BCS0006,M06,28491,26,708.4,0.8,105,3.206,189.3,9932,4614,4320
BCS0006:M06,BCS0006,M06,28522,28,600,0.6,84.4,3.206,189.3,9932,4610,4361
BCS0006:M06,BCS0006,M06,28550,28,542.5,29.9,75,3.206,189.3,9932,4606,4381
BCS0006:M06,BCS0006,M06,28581,2,598,38.5,82,3.206,189.3,9932,4602,4353
BCS0006:M06,BCS0006,M06,28611,23,666.7,4.7,89.6,3.206,189.3,9932,4597,4321
BCS0006:M06,BCS0006,M06,28642,23,525.1,16.3,75.1,3.206,189.3,9932,4593,4375
BCS0006:M06,BCS0006,M06,28672,12,525.5,20.3,74.4,3.206,189.3,9932,4589,4371
BCS0006:M06,BCS0006,M06,28703,1,354,14,52,3.206,189.3,9932,4585,4438
BCS0006:M06,BCS0006,M06,28734,10,462.5,19.3,83.8,3.206,189.3,9932,4581,4389
BCS0006:M06,BCS0006,M06,28764,30,595.4,17.2,172.8,3.206,189.3,9932,4576,4329
BCS0006:M06,BCS0006,M06,28795,13,592.2,26.6,99.4,3.206,189.3,9932,4572,4326
BCS0006:M06,BCS0006,M06,28825,24,540,0.5,70.5,3.206,189.3,9932,4568,4344
BCS0006:M06,BCS0006,M06,28856,31,449.8,7.2,56.2,3.206,189.3,9932,4564,4377
BCS0006:M06,BCS0006,M06,28887,18,397.9,17,54.4,3.206,189.3,9932,4560,4394
BCS0006:M06,BCS0006,M06,28915,31,322.7,14.6,25.4,3.206,189.3,9932,4556,4422
BCS0006:M06,BCS0006,M06,28946,30,329.3,16.9,28.4,3.206,189.3,9932,4552,4415
BCS0006:M06,BCS0006,M06,28976,31,318.4,16.6,41.1,3.206,189.3,9932,4548,4415
BCS0006:M06,BCS0006,M06,29007,30,296.6,15.8,43.9,3.206,189.3,9932,4543,4420
BCS0006:M06,BCS0006,M06,29037,31,283.5,14.3,39.5,3.206,189.3,9932,4539,4422
BCS0006:M06,BCS0006,M06,29068,31,276.7,16.4,24.4,3.206,189.3,9932,4535,4420
BCS0006:M06,BCS0006,M06,29099,30,286.6,16.4,23.8,3.206,189.3,9932,4531,4412
BCS0006:M06,BCS0006,M06,29129,31,289.7,17.1,21.9,3.206,189.3,9932,4527,4406
BCS0006:M06,BCS0006,M06,29160,30,322.6,16.4,25.5,3.206,189.3,9932,4523,4389
BCS0006:M06,BCS0006,M06,29190,31,308.2,19.9,19.7,3.206,189.3,9932,4518,4391
BCS0006:M06,BCS0006,M06,29221,31,288.4,16.6,20.9,3.206,189.3,9932,4514,4395
BCS0006:M06,BCS0006,M06,29252,29,297.5,17.5,26.2,3.206,189.3,9932,4510,4387
BCS0006:M06,BCS0006,M06,29281,4,268.3,13.5,39.8,3.206,189.3,9932,4506,4395
BCS0006:M06,BCS0006,M06,29312,29,332.3,17.5,17.6,3.206,189.3,9932,4502,4364
BCS0006:M06,BCS0006,M06,29342,31,331.2,15.9,17.5,3.206,189.3,9932,4498,4360
BCS0006:M06,BCS0006,M06,29373,30,304,15.7,17.8,3.206,189.3,9932,4494,4368
BCS0006:M06,BCS0006,M06,29403,31,302.7,15.8,18.5,3.206,189.3,9932,4490,4364
BCS0006:M06,BCS0006,M06,29434,31,286.9,15.1,19.8,3.206,189.3,9932,4486,4366
BCS0006:M06,BCS0006,M06,29465,30,243,12.5,16.2,3.206,189.3,9932,4481,4381
BCS0006:M06,BCS0006,M06,29495,31,272.9,12.1,12.8,3.206,189.3,9932,4477,4364
BCS0006:M06,BCS0006,M06,29526,30,261.2,12.2,8.7,3.206,189.3,9932,4473,4365
BCS0006:M06,BCS0006,M06,29556,31,274,11.6,16.9,3.206,189.3,9932,4469,4355
BCS0006:M06,BCS0006,M06,29587,31,266.3,11.5,13.6,3.206,189.3,9932,4465,4355
BCS0006:M06,BCS0006,M06,29618,28,257,13,14.3,3.206,189.3,9932,4461,4354
BCS0006:M06,BCS0006,M06,29646,31,216.5,11.8,10.3,3.206,189.3,9932,4457,4367
BCS0006:M06,BCS0006,M06,29677,30,187.4,9.5,11.5,3.206,189.3,9932,4453,4375
BCS0006:M06,BCS0006,M06,29707,31,189.5,9.6,7,3.206,189.3,9932,4449,4370
BCS0006:M06,BCS0006,M06,29738,23,183.3,9,12.3,3.206,189.3,9932,4445,4369
BCS0006:M06,BCS0006,M06,29768,0,0,0,0,3.206,189.3,9932,4441,4441
BCS0006:M06,BCS0006,M06,29799,28,186.3,7.8,13.9,3.206,189.3,9932,4437,4360
BCS0006:M06,BCS0006,M06,29830,30,175.6,3.6,8.6,3.206,189.3,9932,4433,4360
BCS0006:M06,BCS0006,M06,29860,31,198.6,2,4,3.206,189.3,9932,4429,4346
BCS0006:M06,BCS0006,M06,29891,30,203.5,2,5.2,3.206,189.3,9932,4425,4340
BCS0006:M06,BCS0006,M06,29921,31,166.3,3.3,6.2,3.206,189.3,9932,4421,4352
BCS0006:M06,BCS0006,M06,29952,31,165.1,8.7,11.9,3.206,189.3,9932,4417,4348
BCS0006:M06,BCS0006,M06,29983,0,0,0,0,3.206,189.3,9932,4412,4412
BCS0006:M06,BCS0006,M06,30011,31,249.3,13.4,2.2,3.206,189.3,9932,4409,4305
BCS0006:M06,BCS0006,M06,30042,0,0,0,0,3.206,189.3,9932,4405,4405
BCS0006:M06,BCS0006,M06,30072,0,0,0,0,3.206,189.3,9932,4401,4401
BCS0006:M06,BCS0006,M06,30103,0,0,0,0,3.206,189.3,9932,4397,4397
BCS0006:M06,BCS0006,M06,30133,29,285.1,13.4,17.1,3.206,189.3,9932,4393,4274
BCS0006:M06,BCS0006,M06,30164,25,276.8,9.5,16.9,3.206,189.3,9932,4389,4274
BCS0006:M06,BCS0006,M06,30195,30,274.6,12.2,22.1,3.206,189.3,9932,4385,4271
BCS0006:M06,BCS0006,M06,30225,29,230.7,12.1,15.4,3.206,189.3,9932,4381,4285
BCS0006:M06,BCS0006,M06,30256,26,221.2,11.7,13.8,3.206,189.3,9932,4377,4285
BCS0006:M06,BCS0006,M06,30286,0,0,0,0,3.206,189.3,9932,4373,4373
BCS0006:M06,BCS0006,M06,30317,0,0,0,0,3.206,189.3,9932,4369,4369
BCS0006:M06,BCS0006,M06,30348,0,0,0,0,3.206,189.3,9932,4365,4365
BCS0006:M06,BCS0006,M06,30376,0,0,0,0,3.206,189.3,9932,4361,4361
BCS0006:M06,BCS0006,M06,30407,0,0,0,0,3.206,189.3,9932,4357,4357
BCS0006:M06,BCS0006,M06,30437,0,0,0,0,3.206,189.3,9932,4353,4353
BCS0006:M06,BCS0006,M06,30468,0,0,0,0,3.206,189.3,9932,4349,4349
BCS0006:M06,BCS0006,M06,30498,0,0,0,0,3.206,189.3,9932,4345,4345
BCS0006:M06,BCS0006,M06,30529,0,0,0,0,3.206,189.3,9932,4341,4341
BCS0006:M06,BCS0006,M06,30560,0,0,0,0,3.206,189.3,9932,4337,4337
BCS0006:M06,BCS0006,M06,30590,0,0,0,0,3.206,189.3,9932,4333,4333
BCS0006:M06,BCS0006,M06,30621,10,246.1,12.9,49.9,3.206,189.3,9932,4329,4227
BCS0006:M06,BCS0006,M06,30651,31,1421,47,437.9,3.206,189.3,9932,4325,3735
BCS0006:M06,BCS0006,M06,30682,31,1883.2,50.3,389.5,3.206,189.3,9932,4321,3539
BCS0006:M06,BCS0006,M06,30713,20,1797.5,48,416.8,3.206,189.3,9932,4317,3571
BCS0006:M06,BCS0006,M06,30742,21,1775.8,47.4,407.6,3.206,189.3,9932,4313,3576
BCS0006:M06,BCS0006,M06,30773,24,1900.6,50.7,454.2,3.206,189.3,9932,4309,3520
BCS0006:M06,BCS0006,M06,30803,18,1874.9,50.1,454.4,3.206,189.3,9932,4306,3527
BCS0006:M06,BCS0006,M06,30834,28,1858.6,49.6,444.5,3.206,189.3,9932,4302,3530
BCS0006:M06,BCS0006,M06,30864,28,1628.5,118.8,347.6,3.206,189.3,9932,4298,3621
BCS0006:M06,BCS0006,M06,30895,2,1595,197.5,450,3.206,189.3,9932,4294,3631
BCS0006:M06,BCS0006,M06,30926,0,0,0,0,3.206,189.3,9932,4290,4290
BCS0006:M06,BCS0006,M06,30956,0,0,0,0,3.206,189.3,9932,4286,4286
BCS0006:M06,BCS0006,M06,30987,23,1765.7,218.3,792.1,3.206,189.3,9932,4282,3549
BCS0006:M06,BCS0006,M06,31017,31,1954.1,241.5,1115.5,3.206,189.3,9932,4278,3467
BCS0006:M06,BCS0006,M06,31048,25,1528.6,189,463.5,3.206,189.3,9932,4274,3639
BCS0006:M06,BCS0006,M06,31079,11,1638.4,202.5,366.1,3.206,189.3,9932,4270,3590
BCS0006:M06,BCS0006,M06,31107,11,1500.5,185.5,333.1,3.206,189.3,9932,4266,3643
BCS0006:M06,BCS0006,M06,31138,0,0,0,0,3.206,189.3,9932,4263,4263
BCS0006:M06,BCS0006,M06,31168,31,1740.4,215.1,308.1,3.206,189.3,9932,4259,3536
BCS0006:M06,BCS0006,M06,31199,11,1597.3,197.4,369.5,3.206,189.3,9932,4255,3592
BCS0006:M06,BCS0006,M06,31229,17,1692,209.1,304.9,3.206,189.3,9932,4251,3548
BCS0006:M06,BCS0006,M06,31260,8,1652.6,204.3,195.1,3.206,189.3,9932,4247,3561
BCS0006:M06,BCS0006,M06,31291,27,1871.8,231.4,367.1,3.206,189.3,9932,4243,3466
BCS0006:M06,BCS0006,M06,31321,27,1292,159.7,270.6,3.206,189.3,9932,4239,3703
BCS0006:M06,BCS0006,M06,31352,14,1342.2,165.9,307.2,3.206,189.3,9932,4235,3678
BCS0006:M06,BCS0006,M06,31382,30,1207.4,149.2,354.5,3.206,189.3,9932,4232,3730
BCS0006:M06,BCS0006,M06,31413,17,1469.4,181.6,339.4,3.206,189.3,9932,4228,3618
BCS0006:M06,BCS0006,M06,31444,0,0,0,0,3.206,189.3,9932,4224,4224
BCS0006:M06,BCS0006,M06,31472,9,916.8,113.3,319.6,3.206,189.3,9932,4220,3839
BCS0006:M06,BCS0006,M06,31503,29,397.6,49.1,728.7,3.206,189.3,9932,4216,4051
BCS0006:M06,BCS0006,M06,31533,29,1247.4,154.2,668,3.206,189.3,9932,4212,3695
BCS0006:M06,BCS0006,M06,31564,15,964.1,119.2,505,3.206,189.3,9932,4209,3808
BCS0006:M06,BCS0006,M06,31594,31,1567.5,193.7,698.9,3.206,189.3,9932,4205,3554
BCS0006:M06,BCS0006,M06,31625,31,1332.6,164.7,193.5,3.206,189.3,9932,4201,3648
BCS0006:M06,BCS0006,M06,31656,18,1678.6,207.4,171.5,3.206,189.3,9932,4197,3500
BCS0006:M06,BCS0006,M06,31686,28,1398.1,172.8,374.7,3.206,189.3,9932,4193,3613
BCS0006:M06,BCS0006,M06,31717,10,1283.9,142.6,411.1,3.206,189.3,9932,4189,3656
BCS0006:M06,BCS0006,M06,31747,25,1375.2,170,603.2,3.206,189.3,9932,4186,3615
BCS0006:M06,BCS0006,M06,31778,31,1255.6,155.2,562.5,3.206,189.3,9932,4182,3660
BCS0006:M06,BCS0006,M06,31809,27,1196.5,147.9,399.1,3.206,189.3,9932,4178,3681
BCS0006:M06,BCS0006,M06,31837,5,1020.4,126,267.4,3.206,189.3,9932,4174,3751
BCS0006:M06,BCS0006,M06,31868,26,1428.9,176.6,1134.6,3.206,189.3,9932,4170,3577
BCS0006:M06,BCS0006,M06,31898,30,1347.7,166.6,455.1,3.206,189.3,9932,4167,3607
BCS0006:M06,BCS0006,M06,31929,3,1163.3,144,261.7,3.206,189.3,9932,4163,3680
BCS0006:M06,BCS0006,M06,31959,17,1201.4,148.5,69.4,3.206,189.3,9932,4159,3660
BCS0006:M06,BCS0006,M06,31990,31,913.8,112.9,8.3,3.206,189.3,9932,4155,3776
BCS0006:M06,BCS0006,M06,32021,30,880.4,108.8,153.2,3.206,189.3,9932,4151,3786
BCS0006:M06,BCS0006,M06,32051,31,686.3,84.8,78.1,3.206,189.3,9932,4148,3863
BCS0006:M06,BCS0006,M06,32082,30,950,117.4,243.7,3.206,189.3,9932,4144,3749
BCS0006:M06,BCS0006,M06,32112,31,782.3,96.7,312.9,3.206,189.3,9932,4140,3815
BCS0006:M06,BCS0006,M06,32143,31,986.5,121.9,312.1,3.206,189.3,9932,4136,3727
BCS0006:M06,BCS0006,M06,32174,29,1037,128.2,324.2,3.206,189.3,9932,4132,3702
BCS0006:M06,BCS0006,M06,32203,31,976.5,120.7,312,3.206,189.3,9932,4129,3723
BCS0006:M06,BCS0006,M06,32234,30,1012.5,125.2,226.5,3.206,189.3,9932,4125,3705
BCS0006:M06,BCS0006,M06,32264,30,986.7,121.9,349.4,3.206,189.3,9932,4121,3712
BCS0006:M06,BCS0006,M06,32295,30,1007.6,125.8,357.9,3.206,189.3,9932,4117,3699
BCS0006:M06,BCS0006,M06,32325,31,1036.8,130.8,312.9,3.206,189.3,9932,4114,3683
BCS0006:M06,BCS0006,M06,32356,31,1058.8,133.5,349.7,3.206,189.3,9932,4110,3670
BCS0006:M06,BCS0006,M06,32387,30,1112.3,118.1,263.1,3.206,189.3,9932,4106,3644
BCS0006:M06,BCS0006,M06,32417,31,1074.3,93.4,309.3,3.206,189.3,9932,4102,3656
BCS0006:M06,BCS0006,M06,32448,30,1160.6,100.9,308,3.206,189.3,9932,4099,3617
BCS0006:M06,BCS0006,M06,32478,30,1141.7,99.3,298.5,3.206,189.3,9932,4095,3621
BCS0006:M06,BCS0006,M06,32509,27,1147,99.7,317.2,3.206,189.3,9932,4091,3615
BCS0006:M06,BCS0006,M06,32540,12,1191.6,103.7,291.3,3.206,189.3,9932,4087,3593
BCS0006:M06,BCS0006,M06,32568,29,1094.6,95.2,297.7,3.206,189.3,9932,4084,3629
BCS0006:M06,BCS0006,M06,32599,27,1167.1,101.5,303.2,3.206,189.3,9932,4080,3596
BCS0006:M06,BCS0006,M06,32629,25,1180.4,102.6,103.4,3.206,189.3,9932,4076,3586
BCS0006:M06,BCS0006,M06,32660,30,1258.2,109.4,142.6,3.206,189.3,9932,4073,3550
BCS0006:M06,BCS0006,M06,32690,19,1326.8,115.4,194.6,3.206,189.3,9932,4069,3518
BCS0006:M06,BCS0006,M06,32721,30,1173.7,102,203.2,3.206,189.3,9932,4065,3578
BCS0006:M06,BCS0006,M06,32752,29,1188.6,103.3,198,3.206,189.3,9932,4061,3568
BCS0006:M06,BCS0006,M06,32782,25,1439,125.1,275.5,3.206,189.3,9932,4058,3460
BCS0006:M06,BCS0006,M06,32813,24,1339.3,116.5,251.2,3.206,189.3,9932,4054,3498
BCS0006:M06,BCS0006,M06,32843,30,965.7,84,178.8,3.206,189.3,9932,4050,3649
BCS0006:M06,BCS0006,M06,32874,25,992.5,86.3,200.2,3.206,189.3,9932,4047,3635
BCS0006:M06,BCS0006,M06,32905,26,967.1,84.1,205.7,3.206,189.3,9932,4043,3641
BCS0006:M06,BCS0006,M06,32933,13,1269.3,110.4,249.2,3.206,189.3,9932,4040,3513
BCS0006:M06,BCS0006,M06,32964,29,1072.8,93.3,147,3.206,189.3,9932,4036,3590
BCS0006:M06,BCS0006,M06,32994,26,1247.5,108.5,158.5,3.206,189.3,9932,4032,3514
BCS0006:M06,BCS0006,M06,33025,18,1204.4,104.7,1546,3.206,189.3,9932,4028,3528
BCS0006:M06,BCS0006,M06,33055,31,1144.7,99.5,195.5,3.206,189.3,9932,4025,3550
BCS0006:M06,BCS0006,M06,33086,31,1051.9,91.5,744.2,3.206,189.3,9932,4021,3584
BCS0006:M06,BCS0006,M06,33117,30,1147.6,99.8,1164.9,3.206,189.3,9932,4017,3541
BCS0006:M06,BCS0006,M06,33147,31,1076.5,93.6,1224.2,3.206,189.3,9932,4014,3567
BCS0006:M06,BCS0006,M06,33178,30,1048.4,91.2,1186.6,3.206,189.3,9932,4010,3575
BCS0006:M06,BCS0006,M06,33208,31,1071.6,93.2,1208.5,3.206,189.3,9932,4006,3561
BCS0006:M06,BCS0006,M06,33239,28,1127.1,98,889.3,3.206,189.3,9932,4003,3535
BCS0006:M06,BCS0006,M06,33270,0,0,0,0,3.206,189.3,9932,3999,3999
BCS0006:M06,BCS0006,M06,33298,0,0,0,0,3.206,189.3,9932,3996,3996
BCS0006:M06,BCS0006,M06,33329,0,0,0,0,3.206,189.3,9932,3992,3992
BCS0006:M06,BCS0006,M06,33359,0,0,0,0,3.206,189.3,9932,3988,3988
BCS0006:M06,BCS0006,M06,33390,0,0,0,0,3.206,189.3,9932,3985,3985
BCS0006:M06,BCS0006,M06,33420,0,0,0,0,3.206,189.3,9932,3981,3981
BCS0006:M06,BCS0006,M06,33451,0,0,0,0,3.206,189.3,9932,3977,3977
BCS0006:M06,BCS0006,M06,33482,0,0,0,0,3.206,189.3,9932,3974,3974
BCS0006:M06,BCS0006,M06,33512,0,0,0,0,3.206,189.3,9932,3970,3970
BCS0006:M06,BCS0006,M06,33543,0,0,0,0,3.206,189.3,9932,3966,3966
BCS0006:M06,BCS0006,M06,33573,0,0,0,0,3.206,189.3,9932,3963,3963
BCS0006:M06,BCS0006,M06,33604,0,0,0,0,3.206,189.3,9932,3959,3959
BCS0006:M06,BCS0006,M06,33635,0,0,0,0,3.206,189.3,9932,3956,3956
BCS0006:M06,BCS0006,M06,33664,0,0,0,0,3.206,189.3,9932,3952,3952
BCS0006:M06,BCS0006,M06,33695,0,0,0,0,3.206,189.3,9932,3948,3948
BCS0006:M06,BCS0006,M06,33725,20,1526.7,132.8,191.8,3.206,189.3,9932,3945,3311
BCS0006:M06,BCS0006,M06,33756,30,1670,145.3,168.9,3.206,189.3,9932,3941,3248
BCS0006:M06,BCS0006,M06,33786,31,1631.5,141.9,197.5,3.206,189.3,9932,3938,3260
BCS0006:M06,BCS0006,M06,33817,31,1518.2,132,180.3,3.206,189.3,9932,3934,3304
BCS0006:M06,BCS0006,M06,33848,11,1458.5,126.8,177.5,3.206,189.3,9932,3930,3325
BCS0006:M06,BCS0006,M06,33878,31,1488.2,129.4,177.3,3.206,189.3,9932,3927,3309
BCS0006:M06,BCS0006,M06,33909,30,1391.6,121,161.3,3.206,189.3,9932,3923,3345
BCS0006:M06,BCS0006,M06,33939,31,1342.9,116.8,155.7,3.206,189.3,9932,3920,3362
BCS0006:M06,BCS0006,M06,33970,31,1413.9,123.1,183.5,3.206,189.3,9932,3916,3329
BCS0006:M06,BCS0006,M06,34001,28,1866.4,162,174.7,3.206,189.3,9932,3912,3138
BCS0006:M06,BCS0006,M06,34029,31,1910.3,165.7,223.1,3.206,189.3,9932,3909,3116
BCS0006:M06,BCS0006,M06,34060,30,1837.6,159.8,158.8,3.206,189.3,9932,3906,3143
BCS0006:M06,BCS0006,M06,34090,31,1999.6,173.9,293.6,3.206,189.3,9932,3902,3072
BCS0006:M06,BCS0006,M06,34121,28,2043.7,177.8,294.3,3.206,189.3,9932,3898,3050
BCS0006:M06,BCS0006,M06,34151,31,1783.4,155.1,190.8,3.206,189.3,9932,3895,3154
BCS0006:M06,BCS0006,M06,34182,31,1725.3,150.1,153.7,3.206,189.3,9932,3891,3175
BCS0006:M06,BCS0006,M06,34213,30,698.6,60.8,380.4,3.206,189.3,9932,3888,3598
BCS0006:M06,BCS0006,M06,34243,31,722.9,63,586,3.206,189.3,9932,3884,3584
BCS0006:M06,BCS0006,M06,34274,30,770.3,67.2,644.3,3.206,189.3,9932,3881,3561
BCS0006:M06,BCS0006,M06,34304,31,818,116.8,663,3.206,189.3,9932,3877,3537
BCS0006:M06,BCS0006,M06,34335,31,869.9,153,775.8,3.206,189.3,9932,3874,3512
BCS0006:M06,BCS0006,M06,34366,28,880.9,155,171.9,3.206,189.3,9932,3870,3504
BCS0006:M06,BCS0006,M06,34394,31,733.4,166.8,154.3,3.206,189.3,9932,3867,3562
BCS0006:M06,BCS0006,M06,34425,30,690.4,172.6,503.3,3.206,189.3,9932,3863,3576
BCS0006:M06,BCS0006,M06,34455,31,669.8,167.5,158.4,3.206,189.3,9932,3860,3582
BCS0006:M06,BCS0006,M06,34486,30,667.6,166.9,214.9,3.206,189.3,9932,3856,3579
BCS0006:M06,BCS0006,M06,34516,31,702.3,175.6,227,3.206,189.3,9932,3853,3561
BCS0006:M06,BCS0006,M06,34547,31,674.9,168.7,228.5,3.206,189.3,9932,3849,3569
BCS0006:M06,BCS0006,M06,34578,30,657.6,164.5,256.9,3.206,189.3,9932,3845,3572
BCS0006:M06,BCS0006,M06,34608,31,588.4,146.8,233.9,3.206,189.3,9932,3842,3598
BCS0006:M06,BCS0006,M06,34639,30,537.7,134.2,240,3.206,189.3,9932,3838,3615
BCS0006:M06,BCS0006,M06,34669,31,521.7,130.2,252.7,3.206,189.3,9932,3835,3618
BCS0006:M06,BCS0006,M06,34700,31,538.6,134.4,119.3,3.206,189.3,9932,3831,3608
BCS0006:M06,BCS0006,M06,34731,28,545.2,136,129.9,3.206,189.3,9932,3828,3602
BCS0006:M06,BCS0006,M06,34759,31,533.4,133.1,116.3,3.206,189.3,9932,3825,3603
BCS0006:M06,BCS0006,M06,34790,30,524.4,130.8,114.9,3.206,189.3,9932,3821,3603
BCS0006:M06,BCS0006,M06,34820,31,523.1,130.5,111.7,3.206,189.3,9932,3818,3601
BCS0006:M06,BCS0006,M06,34851,30,535.9,133.7,84.7,3.206,189.3,9932,3814,3592
BCS0006:M06,BCS0006,M06,34881,31,557.1,139,90.4,3.206,189.3,9932,3811,3579
BCS0006:M06,BCS0006,M06,34912,31,1214.7,266.4,303.2,3.206,189.3,9932,3807,3303
BCS0006:M06,BCS0006,M06,34943,30,1083.9,237.8,326.2,3.206,189.3,9932,3804,3354
BCS0006:M06,BCS0006,M06,34973,31,1050,230.7,148.1,3.206,189.3,9932,3800,3364
BCS0006:M06,BCS0006,M06,35004,30,917,201.3,254,3.206,189.3,9932,3797,3416
BCS0006:M06,BCS0006,M06,35034,31,914.8,211.7,255.6,3.206,189.3,9932,3793,3414
BCS0006:M06,BCS0006,M06,35065,31,782.6,195.5,217.1,3.206,189.3,9932,3790,3465
BCS0006:M06,BCS0006,M06,35096,26,751.7,188,98.4,3.206,189.3,9932,3786,3474
BCS0006:M06,BCS0006,M06,35125,31,899.3,224.5,156.4,3.206,189.3,9932,3783,3410
BCS0006:M06,BCS0006,M06,35156,30,993.8,247.9,286.9,3.206,189.3,9932,3779,3367
BCS0006:M06,BCS0006,M06,35186,31,862.3,171.6,344.1,3.206,189.3,9932,3776,3418
BCS0006:M06,BCS0006,M06,35217,30,725.3,190.4,226.1,3.206,189.3,9932,3773,3471
BCS0006:M06,BCS0006,M06,35247,30,747.1,187,159,3.206,189.3,9932,3769,3459
BCS0006:M06,BCS0006,M06,35278,31,634.3,247,173.2,3.206,189.3,9932,3766,3502
BCS0006:M06,BCS0006,M06,35309,30,672.5,262.2,165.3,3.206,189.3,9932,3762,3483
BCS0006:M06,BCS0006,M06,35339,31,636.2,247.7,204.5,3.206,189.3,9932,3759,3495
BCS0006:M06,BCS0006,M06,35370,30,648.4,252.7,162.4,3.206,189.3,9932,3755,3486
BCS0006:M06,BCS0006,M06,35400,31,610.2,237.4,79.1,3.206,189.3,9932,3752,3499
BCS0006:M06,BCS0006,M06,35431,31,599.6,233.3,180.8,3.206,189.3,9932,3749,3500
BCS0006:M06,BCS0006,M06,35462,28,677.6,263.2,258.4,3.206,189.3,9932,3745,3464
BCS0006:M06,BCS0006,M06,35490,31,550.9,222.9,159.8,3.206,189.3,9932,3742,3513
BCS0006:M06,BCS0006,M06,35521,30,512.9,252.3,170.1,3.206,189.3,9932,3738,3525
BCS0006:M06,BCS0006,M06,35551,21,510.6,251.6,415.3,3.206,189.3,9932,3735,3523
BCS0006:M06,BCS0006,M06,35582,0,0,0,0,3.206,189.3,9932,3732,3732
BCS0006:M06,BCS0006,M06,35612,31,485.4,239.6,415.7,3.206,189.3,9932,3728,3527
BCS0006:M06,BCS0006,M06,35643,31,501.7,259.7,300.5,3.206,189.3,9932,3725,3516
BCS0006:M06,BCS0006,M06,35674,30,465.2,228.4,427.4,3.206,189.3,9932,3721,3528
BCS0006:M06,BCS0006,M06,35704,31,478.6,234.9,518.8,3.206,189.3,9932,3718,3519
BCS0006:M06,BCS0006,M06,35735,30,462.9,227.2,537.4,3.206,189.3,9932,3715,3522
BCS0006:M06,BCS0006,M06,35765,3,478.7,235,465.3,3.206,189.3,9932,3711,3512
BCS0006:M06,BCS0006,M06,35796,31,545.7,297.8,361.4,3.206,189.3,9932,3708,3481
BCS0006:M06,BCS0006,M06,35827,28,1080.2,662.3,113.8,3.206,189.3,9932,3704,3256
BCS0006:M06,BCS0006,M06,35855,31,1034.7,633.9,60.6,3.206,189.3,9932,3701,3272
BCS0006:M06,BCS0006,M06,35886,30,960.5,588.6,51.1,3.206,189.3,9932,3698,3299
BCS0006:M06,BCS0006,M06,35916,31,1018.6,624.2,27.3,3.206,189.3,9932,3694,3272
BCS0006:M06,BCS0006,M06,35947,30,1031.4,632,34.2,3.206,189.3,9932,3691,3263
BCS0006:M06,BCS0006,M06,35977,31,1095.4,687.8,32.6,3.206,189.3,9932,3688,3233
BCS0006:M06,BCS0006,M06,36008,31,994.9,662.5,45.6,3.206,189.3,9932,3684,3271
BCS0006:M06,BCS0006,M06,36039,30,924.6,615.7,179.8,3.206,189.3,9932,3681,3297
BCS0006:M06,BCS0006,M06,36069,31,883.5,588.3,216.1,3.206,189.3,9932,3678,3311
BCS0006:M06,BCS0006,M06,36100,30,543.7,362.1,346.6,3.206,189.3,9932,3674,3448
BCS0006:M06,BCS0006,M06,36130,31,394.2,262.8,367.1,3.206,189.3,9932,3671,3507
BCS0006:M06,BCS0006,M06,36161,30,449.1,299.7,363.5,3.206,189.3,9932,3667,3481
BCS0006:M06,BCS0006,M06,36192,28,482.6,321.8,351.4,3.206,189.3,9932,3664,3464
BCS0006:M06,BCS0006,M06,36220,31,256.8,171.7,328.6,3.206,189.3,9932,3661,3554
BCS0006:M06,BCS0006,M06,36251,30,368.7,246.3,471.8,3.206,189.3,9932,3658,3505
BCS0006:M06,BCS0006,M06,36281,31,510,277.2,326.2,3.206,189.3,9932,3654,3443
BCS0006:M06,BCS0006,M06,36312,1,501,229,233,3.206,189.3,9932,3651,3443
BCS0006:M06,BCS0006,M06,36342,17,495,228.2,153.5,3.206,189.3,9932,3648,3442
BCS0006:M06,BCS0006,M06,36373,27,591.7,289.3,288.3,3.206,189.3,9932,3644,3399
BCS0006:M06,BCS0006,M06,36404,4,405,290.3,194.8,3.206,189.3,9932,3641,3473
BCS0006:M06,BCS0006,M06,36434,26,574.3,375.2,281,3.206,189.3,9932,3638,3399
BCS0006:M06,BCS0006,M06,36465,30,456,402.6,226.5,3.206,189.3,9932,3634,3445
BCS0006:M06,BCS0006,M06,36495,24,453,409,32.2,3.206,189.3,9932,3631,3443
BCS0006:M06,BCS0006,M06,36526,31,507.1,514.7,163.1,3.206,189.3,9932,3628,3417
BCS0006:M06,BCS0006,M06,36557,29,459.8,683.8,146.3,3.206,189.3,9932,3624,3433
BCS0006:M06,BCS0006,M06,36586,31,449.8,697,129.5,3.206,189.3,9932,3621,3434
BCS0006:M06,BCS0006,M06,36617,30,438.3,697,110.7,3.206,189.3,9932,3618,3436
BCS0006:M06,BCS0006,M06,36647,31,477.5,542.2,413.6,3.206,189.3,9932,3615,3416
BCS0006:M06,BCS0006,M06,36678,30,424.6,516,387.1,3.206,189.3,9932,3611,3435
